X11,X12,X13,X14,X15,X16,X17,X18,X19,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X1100
-1.41330313454547,2.70698607645373,0.509646886833923,1.23342536288965,-0.478644718608541,-0.72109516950509,-0.152979172551576,-0.254572821161489,0.768376366613925,-1.33845529624535,0.782960846523227,0.020430677229261,-0.578303549651859,0.424894619514633,-0.100233209610685,0.94352313992342,0.685616374474557,2.46102051735382,0.223222211516072,-1.16739222787379,2.72699581161954,-0.875575463885283,4.21220826616951,0.990519938477481,0.513689403884523,0.0923928252467777,1.18723129354216,-0.628672827093518,0.204360812306172,0.34347802803762,0.00658982592189273,-0.191665759344617,3.49032187207205,0.42102115603811,0.915366510746308,0.720231570052312,-0.491207971989548,-1.60843103554249,0.388380320286499,-0.503739395864042,0.244453411883431,-0.295717554492172,-1.23824008176339,-0.565763190280032,1.03996216548041,1.47924611603582,-1.03979953250915,-0.716923632995094,-0.945504931723986,2.04048760216522,1.51599612438241,-0.394769206412277,-0.143455863191059,0.294860656865531,-0.522729832636366,-0.40097937027816,-0.00171185378481605,-2.64529744255152,-0.47319409745215,3.41356720184223,0.376880084194095,1.01560792807084,2.17739458130016,0.340853587167427,-0.131220943711046,-0.0702152226671026,0.0551041011201612,0.0571924416114646,0.414724007040031,0.234373841201958,1.35596889582659,0.27502521939985,-1.0265502558747,-0.173756777139875,-0.217891429143375,1.91526733722039,-1.48840783342529,-0.534467818212691,-0.318657276700965,0.781582152424962,-0.857130310468186,0.116123224364057,-1.57891471083756,-0.347950387930164,1.83966899025474,2.30976269292471,2.68185991050205,-0.559720300193887,-0.650140939463546,-1.76835845968235,-0.944399910517094,0.0961867410369268,-0.994244496734468,1.75829176530845,0.906645067703153,0.892584195440738,0.189471746837134,0.0570314021335274,1.10261401499951,-2.10797056578816
-2.65611545388804,-0.823768680314408,-0.475769372598001,-0.243570024186473,-0.399919564939222,-0.732048972044407,3.08483037379127,-0.568813632458687,-1.01890970169452,-0.627111110527702,-1.20527163470443,-0.499852602671402,0.275296883693805,0.572428572498124,0.14916745057787,0.438756835978961,-1.144746266704,-2.24818206843436,0.356691170189052,1.13017918558354,-0.777972364169101,2.35992334026752,-1.48206948113483,-1.24087655794831,0.888160473827523,-1.28529015661704,-0.109124860833239,-0.980775691061628,0.547191405545883,0.912412955794933,-1.70965247423566,-0.563207513231435,-0.530522074879033,0.641663038992485,-0.755937991435797,-0.902998546677334,-0.283639531192467,0.141910038000291,-0.708704614757756,1.03278314441975,-0.647093647249462,-0.136379123732784,-1.9605423371541,-0.502963611502143,-0.318665763922327,-0.549664441200238,-0.833275919395539,-0.67222064022475,-0.649055185074389,-1.14529073949153,-1.84265739384266,-0.132826321820032,0.122615619944752,0.190900170976043,-0.666215786705715,0.0125171967235565,0.0417753834210661,-0.77749896121703,-0.927916007047898,-0.227208036204573,-0.146066519929941,0.734527251167595,-1.45559512837458,-1.92766579100837,0.904537058856679,1.19219389726784,-0.072947939714793,0.438094015999315,0.335241270310012,0.685416320395783,-1.51522328130839,-0.3640720684478,-1.46119242178444,0.429905906492288,0.0716854439756906,0.0959001355189734,-0.0701759933043864,0.0279460317320294,1.42840529377564,-0.100929657560154,0.483678631140027,0.0665948824597271,1.02898729422796,0.739007467655147,0.85689138157198,0.775141993210111,0.709463459121991,0.197562746606002,-0.55753722795864,-0.217254549109304,-1.13217072618221,0.0348057813654893,0.614422816464004,-1.31359968029642,1.09007805994651,-0.641602018433207,-0.0754025069486731,1.42662140586491,0.603777607109026,-0.367225675200809
-1.45921166113285,-0.318147189022859,-0.324480606229918,-0.00239876295044107,-0.314832933425168,-0.18689490224709,-0.255801818766309,1.55698813299165,0.605112430869678,-0.124429805677136,0.330442879679285,-0.801945502201512,-0.226989952472062,-0.195615377699938,-0.0349234518803607,2.33920873531905,-0.476703324166122,-0.463704135142484,-0.0177157297169454,0.314005310370492,-0.27468620087441,0.133961464979883,-0.0658753078281508,1.48105375054917,0.393445949664018,0.0559392541616538,0.316062173319315,0.909428979601885,-0.936876147988894,0.841946098299412,-2.93076608166685,-0.631669858673989,-0.802463157860742,0.827548455972714,1.15515397567464,0.798116740192948,-0.488337716755375,-0.708245213033255,-0.995827739419569,-0.136896606358231,-1.25416860150974,-0.703823313963385,-0.803973496322471,0.494548419694818,1.20485842136255,0.277871440044701,-0.549080973008992,-0.129828928654876,-0.284879136756509,-0.998124571597149,0.202600212115771,-0.170183908201665,0.216673937195309,-0.997817726540846,1.3888438063005,-0.273806152209092,-0.80178866519274,-2.38514749937785,-0.746695668012562,-0.269604751753298,-0.189260017667125,-1.1093272318518,0.565796538408892,-1.46964083884814,1.28919710782044,-0.860149884860152,-0.582553811062943,2.04515426997332,-0.783757368710009,1.27948120649671,-0.567478466185021,1.38527478940948,-0.123320528593615,0.972779383413125,-0.883941224903852,-1.05658968507767,0.315788938879402,0.904233188005525,0.273999072136614,-0.0180875075924194,0.529530027364756,0.0392261048286432,0.190344146382779,-2.86036189445394,-0.529033509917083,0.873767251675429,-0.899892365317034,0.790965829341148,-0.887745892157418,-1.82880835132136,-0.567869159446841,-0.375769107714271,-0.626981988451684,1.39346432489087,2.04010613523059,-0.670569706758729,-0.100738101693616,2.01882849961262,-0.798545577409134,-0.838385268823928
-1.90559306267677,-0.974989849027159,-0.162868187132586,0.170499300735966,-0.346177074914851,-0.250681403418016,0.0372070848955302,2.1232610503313,-0.272407253319996,-0.664919625809409,-0.0251601448345635,-0.409850664830263,0.0431409488015582,-0.824811433710273,0.317738206070132,2.63335047705445,-0.799780421028488,-0.0102972222389336,-0.478936073149586,-1.35083795407211,-0.595216964586573,0.321155621906006,-0.793371339981464,-0.472119213540279,0.476770127732099,0.173990579782854,0.782947586522005,0.0914086297480186,0.658467596827173,1.35869724966381,-2.49300606453482,-0.196935886247639,0.0756497249915604,-0.083058076435415,1.11141349343328,0.105214781764937,0.193487082438265,-0.633387820280315,0.926369278933508,1.46895788013069,-0.833064723799797,-0.00289761263139878,-0.770184557365772,-0.324744643069184,-0.177169641177509,-0.101794581995134,-0.149693042906188,0.759579502416762,-0.532226179755031,0.12253101850033,-0.237304746508986,-0.0358648204112597,-0.0504854033306417,-1.58520944351505,2.2049734683484,-0.655077364947366,-0.394902846116339,-1.41403887534026,-0.450486660286905,-0.475377659053149,-0.592409494755193,0.302851683034,0.853637286592391,-0.314270149650147,1.15807398201482,-0.125514437992408,-0.838321020998256,0.794689937818291,-0.704814976767288,2.24484482381616,1.1328229318897,0.739722298800091,0.593427413499651,0.679018340581297,-1.18684508222265,-1.75007658249678,-0.283651802182309,-0.0547493981745632,0.124328259591061,-0.132284259638672,-0.108792383676808,0.144009114776815,-0.40196982662973,-1.79282204652388,0.0109977145493981,0.166743152522211,-0.505569465825717,0.676643880389882,-1.22869501165587,-0.191987381487233,-0.42227853973055,-0.434625393095514,-0.176663441011723,-0.693529792134432,1.07176738406023,-0.573715422741666,1.43837692695704,0.64057640508707,1.50027537885544,-0.419437257478247
-0.955546765909878,0.658319513729793,-0.716756314492254,-0.503222264781065,-0.214431344801498,-0.654480466954958,-0.652986071207205,-0.248421605624307,-0.491194753940019,-1.05116025834413,-0.358145623830477,0.0123737627867626,0.366332532905163,0.489409421560592,-3.66667353227036e-06,-0.551715919150186,0.396694112042391,-0.40885014370696,-0.930636056589133,0.826859438273058,-0.503178820659588,0.322799798713405,-0.980140065286693,-0.195824238274083,-0.764165931772176,-0.543152663331738,0.379304833363325,-0.286497032834648,-0.165242345946743,1.23840498333785,-1.21106819700609,-0.524429075276917,-0.373176755065851,-0.725120398023505,0.161412245378758,-1.35723578926534,0.354019356881516,0.444029669864445,-0.870307630775161,0.0378949701070081,-1.00472462767176,-0.947164667055921,0.848927569731355,-0.971526837960245,-0.741350813429545,-0.482463743073391,-0.508311645442964,-0.475855452026408,-0.405756108211461,-0.337119050634102,0.296329645789648,0.174169058371346,-0.192713955462586,-1.18464200761702,1.17126062749896,-0.519977060549821,0.683476759275686,-0.442528089311983,1.05095001840882,-0.47691883910365,-0.402893350962426,-1.14785381804323,-0.458565703015756,-0.505711946943202,-0.578096066089995,0.457105005535605,0.700157633851589,-0.523441074823877,0.661776068283816,-0.0828385035313332,1.38866002353762,0.0633214695290271,-1.11938278337713,-0.362976712143306,-0.0370987195510865,-1.60060668391865,-0.684727745563303,0.0901113365220449,0.138187290238539,-0.323669736021573,-0.905279568558959,-0.313693328892954,1.69029984761042,-0.790447124305445,1.65943923311456,-0.651670819126804,1.30645039637314,-0.890407606567984,0.155130321826845,-0.159006754055588,-0.681153911108427,-0.591854886098034,0.606777678681246,-0.443172794351167,0.301058752074575,-0.501064231340862,0.652406201359502,-0.00049988873039358,0.0622004297129401,0.697690187982733
-0.498613528585666,-0.585124664428719,-0.101787592353062,-0.400933884567318,-0.286510335286897,0.211199352028851,-1.11694026017465,1.81361399392908,-0.0773023224098341,-0.402118501480087,0.169386375505107,-0.675682953070041,-0.469185531074807,-0.203681558446526,0.447468354839167,0.4810368693885,-0.958436142917752,-0.972268867060031,0.526727146073731,0.28504418082867,-0.831033752460878,1.83825019211868,-1.46494208216414,-0.314278314299174,0.0424920585911768,-1.1047996330555,-0.105861223138093,0.501041328955385,0.815905335435165,-0.444236125751438,-1.46235820562076,-0.29737371514454,-0.33970776953397,1.01358694820475,0.56796236533986,0.393591311869829,-0.267971723879712,-0.214789473159084,-0.911629485870247,0.841129584050462,-1.33063076771735,-0.489154573068,-0.335777224282377,-0.358693699316569,-0.385017922333711,-0.327771701505984,-1.07213479697594,-0.0170587037221478,-0.425722493616121,-0.275517372532738,0.49032733421219,-0.821071323148079,0.0964430010827172,-0.433904512929389,0.151015689173517,0.757560797713421,-1.34682534382147,-0.52844060854176,-0.612278803569344,-0.150685924632178,-0.53764123981478,-1.06838948666033,0.297708279036026,-0.310072402993202,-0.142904960498167,0.272667588685314,-0.519838716583752,1.11219298203741,0.785481967739076,0.574575464150666,-0.397304937041754,-0.261003227380286,1.1022507244118,0.699218682766142,-0.657673477872243,-0.195760720922956,0.459781938982217,-0.778918642925019,1.00395262133894,-0.738897899276026,-0.164932829202656,0.791028342493248,0.20740702465757,-1.31264967841337,1.5975237357207,0.584356429555582,-1.25472037980301,1.32342500666084,-0.0303502657080973,-0.0987338186139668,-0.720994351981645,-0.806756231804405,-0.513950331215938,0.151599939483539,-0.0919349892913234,-0.019683229665448,-0.179348927792241,1.63224025269487,-0.728270699079115,0.0345227801853778
-2.58111249314156,1.19194883591017,0.112769854176363,-0.044515507444957,-0.275418429613572,-0.521396070911095,-0.875418220132282,1.03082774734795,0.116226889422322,-0.898763080262616,-1.00321597187762,-0.330963557720775,-0.31887052331599,-0.359889264757634,0.176461601320403,2.60802407059331,-0.283901898163467,0.630516859158349,-1.48482076924526,-1.02654156889453,-0.273351922556202,0.223731304240508,-1.5182102108167,-0.162774973807213,0.672388780535553,0.791220430097331,-0.261022776801758,-0.450063103913617,0.403996220926804,2.03813342562731,-2.35997159307496,-0.247722559929098,-0.161550510972672,-0.393823016508265,1.10807655653012,-1.03390578894619,-0.910027906837173,-2.15152047362522,-0.727446642270799,-0.558817737318033,-2.31273185936303,0.0507146570296535,0.478735316049708,-1.16026480015139,-0.363803923368959,-0.589386622003215,-0.747271042144419,2.46528702559967,-0.562755743551288,-0.224180611742368,1.01350744439974,0.12983871801977,0.00299014781787333,-1.46488169015348,1.84262981168861,-0.361444914501884,-0.845423191618542,-1.74220597336144,-0.913762915738057,-0.332336295354409,-0.851964994171226,-0.0566627066344539,0.962051371060409,-0.980701725981284,1.17743823523537,0.0364088647807917,-1.19087746978055,0.0623297126559528,-0.949095782208359,2.31121282816798,0.560916038139635,1.54523385313321,0.328067812673588,0.39919115566986,-1.57586953177503,-1.41198704106773,-0.109502345684375,-0.411978135507532,0.954381353846936,0.568097740283497,-0.504582193761386,-0.18242953955792,0.341894259702473,-4.04208990277424,0.955041272581835,-0.62177380701495,0.69935991411429,-0.278577429009224,-1.25823536462236,-0.828231410337426,-0.63104438357816,-0.340432529439372,-0.80775573398817,-0.0403000098569908,2.95349816006766,-0.176893114376364,-0.123849364982567,-0.338826341374139,0.816652648620748,-1.51371866760385
-0.961364780199572,1.40178377273594,0.0732201741858218,0.173449415042664,-0.227163742689037,-0.687770698824258,-0.742823637110337,1.88275777664451,-0.236482090875152,-0.723983287452952,-1.14559345727927,-0.721970013559212,0.779708073199374,-0.620453813098786,-0.576571388150597,2.88633045397841,-0.372544217191276,0.496398027619731,-1.78392980896604,-1.0066920790733,-0.169294698701185,-0.57841150466072,-0.699956852213323,-0.232256621704541,1.83444613700702,1.01317555929605,1.48016309829118,-0.545399337749493,-0.671383462694132,1.98033033420065,-2.73214979033691,-0.547969548861983,-0.17938980311106,-0.453850589453209,2.00866504480874,0.00813592829556359,0.117932968385319,-1.271729310103,-0.782549709413994,-1.00661764036833,-2.45168752607312,-0.0138183246841533,0.0203222649186659,-1.05455062676682,-0.730448874321167,-0.507600935820706,0.33142862389624,1.83485474661441,-0.37681776474845,-0.319058261306643,1.43031801979226,-0.055321320260711,-0.0657820632285431,-0.779802270743877,1.03975874217817,-1.09014771227369,-0.847841975529266,-1.97975474286906,-0.028941562897643,-0.147264282809742,-0.395930600903092,-0.606308049055241,1.51648791591302,-1.62649411989134,1.71832800995258,1.41029773711086,-0.84661850964726,0.0117196697522809,-0.923612675766788,1.75756307485638,0.205953267879498,2.54381039417244,1.44583668219381,0.66300499955379,-1.67044282040369,-1.18567902005519,-0.179810166852049,-0.548673257860133,-0.31347585697368,0.612466207887775,-0.696495679428851,0.382594713155669,-0.240553642222962,-3.57288173781833,0.383964657641542,-0.541122602368867,1.63323861469922,-1.3956998427111,-1.30556533607214,-0.760336534903006,0.276587597374285,0.0598615072350152,-0.819799949336919,-0.476312300961395,1.44472032871636,-0.456422291062099,0.089155641033993,-0.15643947252236,-0.0116997633843382,-1.66314008454826
-1.2414993594418,-1.27309591628996,-0.105545092751704,-1.12446408258161,-0.490271111438963,0.257332125012776,-0.698375544990532,-0.00183845907179833,0.184724261786379,-0.571767677651582,-0.728544060921432,-0.451890042022921,-0.581776408783306,-0.847612932281099,-0.118597831142473,-0.685309345924634,-0.795903241844303,-1.65260763422696,-0.461458345528759,-0.337830913999709,-0.719610321967535,0.783346138159939,-0.233974498251974,-0.506194973975439,-0.516536498085048,-0.0766539445656776,-1.08947574071961,-1.10407535058461,0.138044180127212,-1.2742730146146,0.073686577559679,-0.316660666183571,-0.892615680710182,-0.864812864083315,-1.19063993854968,-2.41468559797215,-0.490132242923008,-1.27471456175826,-1.0286675284767,-0.962812370523239,0.0167261100149677,0.0422414671092383,-0.0362192998430054,0.320574358613495,-0.697503842797838,-0.664817984227792,-0.669993803411815,0.51004856450191,-0.306146633406878,-0.942479243238719,-1.30495216171269,-0.685206237170581,-0.2499498951143,0.661281525598391,-0.0539515155757687,2.81813375474198,-0.080147082061474,0.78889165161417,-0.806347886175621,-0.584980855718801,-0.340631189931233,-0.937951170047988,-0.989476207739252,0.752182923342366,0.267957749150675,-0.816578795054124,0.383253332608606,-1.18361870393472,0.459168801651291,0.447263553703277,0.00534270235081687,-0.703080597696897,-2.30666171260863,-0.526308075122988,-0.15222635462067,-0.665582770742968,0.0564454347822418,0.677168552425996,0.434522402006253,-0.322512094744202,-0.495887775305488,1.89368582833335,1.21652831027459,-1.06026869954011,-0.61287639804429,-0.96943690186423,-0.924245365845606,-0.389730871244203,-0.829250533458245,-1.03469825440071,-1.19269697588137,-0.998057309077947,-0.560026725604926,-1.10822090449949,-0.255394427776141,-0.458184677282844,2.06932692005706,-1.0110066963352,0.403444114617231,-0.721830310480615
-0.0188170481344502,-1.30411891205176,-0.46443697527513,-0.168360239367602,-0.520219674117339,-1.18901434542884,0.204430899664393,-1.51355525941882,-0.86274035273648,-0.0669366773542515,0.529011137742857,-0.165047443738326,-0.98073620333341,-0.517458714037951,-0.182545997989534,-0.929480609093898,-1.29605174331686,0.805850371082089,-0.389684986261819,0.836977547186315,-0.282166907776505,-0.214778808404888,0.179339399393826,-2.03328704780926,-0.555618303947471,-1.20696414413925,-1.79422350541353,-1.19207131755369,-0.469950383622582,0.534119072639495,0.639820019429589,-0.18504254527694,-0.732231644550333,-1.91665799376796,-1.53650338822533,-2.6301050693022,-1.12525052736,-0.669010541647632,-0.273473984065963,-0.17257760790968,0.146852231569094,0.654136956717476,2.49360815119014,-1.79720737387664,0.0327482487562485,-0.317306026138988,-1.28940264407892,2.29489957867307,1.52309506198106,-1.65589412561259,-0.624201881365426,-0.363892929922109,0.127370407654377,1.14484679980004,1.24559500165473,0.833331849334506,0.381439253105781,0.547587780152862,-1.53724716768899,-0.638896466831288,-0.539766401200222,0.863498230420976,-1.09531548203562,-1.71025068460057,-0.954532266192935,1.26999763761907,-0.37202861735961,-0.727891558627697,0.0322286001323083,0.415245793019636,0.606598540576061,-0.577067135627291,-0.976017453333247,-2.95588624970907,-0.210265317593523,1.94639022131641,-0.802207979377061,-1.76111419585244,0.747386804409706,-1.81167036745382,-0.488417364865562,-0.658160764324467,-0.28089050426508,-0.424701198768129,1.34110259141589,-2.03124091008824,-0.496688165176105,-2.15852944346218,-0.0406269425040134,-0.596842687948528,-1.14095820515259,-0.0942161460171622,-0.368326088474465,0.572034056981395,1.20255333745984,-0.199496613503591,-0.325016360688083,-0.705848143477126,-1.07134352281671,1.324329704407
